instance,n,qubits,solver,depth,seed,feasible,hit_opt,manoeuvres,manoeuvre_gap,energy,opt_energy,energy_gap,expected_energy,approx_ratio,p_opt,feas_rate,seconds,notes
RND4_2,4,12,qaoa_qiskit_noisy,1.0,2.0,True,True,1,0.0,1.0,1.0,0.0,65.2267,65.2267,0.000977,0.004883,0.27,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,2.0,2.0,True,False,2,1.0,2.0,1.0,1.0,68.7281,68.7281,0.0,0.002563,0.606,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,3.0,2.0,True,True,1,0.0,1.0,1.0,0.0,35.1821,35.1821,0.000732,0.006348,0.834,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,4.0,2.0,True,True,1,0.0,1.0,1.0,0.0,28.4102,28.4102,0.001343,0.012451,1.042,"noisy,shots=8192"
RND4_2,4,12,simulated_annealing,,3.0,True,False,2,1.0,2.0,1.0,1.0,,,,,1.222,"reads=80,sweeps=1500"
RND4_2,4,12,qaoa_numpy,1.0,3.0,False,False,0,,30.0,1.0,29.0,27.4617,27.4617,0.001309,0.001384,0.08,restarts=16
RND4_2,4,12,qaoa_numpy,2.0,3.0,False,False,0,,30.0,1.0,29.0,26.0856,26.0856,0.001958,0.018896,0.271,restarts=16
RND4_2,4,12,qaoa_numpy,3.0,3.0,False,False,0,,40.0,1.0,39.0,26.3339,26.3339,0.001038,0.032909,0.571,restarts=16
RND4_2,4,12,qaoa_numpy,4.0,3.0,False,False,0,,10.0,1.0,9.0,21.0703,21.0703,0.011343,0.064825,0.948,restarts=16
RND4_2,4,12,qaoa_qiskit,1.0,3.0,True,True,1,0.0,1.0,1.0,0.0,29.0416,29.0416,0.00119,0.086322,0.453,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,2.0,3.0,True,True,1,0.0,1.0,1.0,0.0,26.7763,26.7763,0.007747,0.053234,0.652,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,3.0,3.0,True,True,1,0.0,1.0,1.0,0.0,33.5948,33.5948,0.00099,0.076721,0.84,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,4.0,3.0,True,True,1,0.0,1.0,1.0,0.0,59.6962,59.6962,0.000207,0.002867,1.052,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,1.0,3.0,True,True,1,0.0,1.0,1.0,0.0,29.2684,29.2684,0.000854,0.082642,0.431,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,2.0,3.0,True,True,1,0.0,1.0,1.0,0.0,26.7426,26.7426,0.008179,0.050293,0.623,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,3.0,3.0,True,True,1,0.0,1.0,1.0,0.0,33.9053,33.9053,0.001587,0.078613,0.8,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,4.0,3.0,True,True,1,0.0,1.0,1.0,0.0,59.5155,59.5155,0.000244,0.001465,1.054,"noisy,shots=8192"
RND4_2,4,12,simulated_annealing,,4.0,True,False,3,2.0,3.0,1.0,2.0,,,,,1.122,"reads=80,sweeps=1500"
RND4_2,4,12,qaoa_numpy,1.0,4.0,False,False,0,,40.0,1.0,39.0,27.2746,27.2746,0.00271,0.004471,0.089,restarts=16
RND4_2,4,12,qaoa_numpy,2.0,4.0,False,False,0,,41.0,1.0,40.0,51.4893,51.4893,0.007048,0.016658,0.29,restarts=16
RND4_2,4,12,qaoa_numpy,3.0,4.0,False,False,1,,31.0,1.0,30.0,22.6317,22.6317,0.000431,0.049541,0.577,restarts=16
RND4_2,4,12,qaoa_numpy,4.0,4.0,False,False,0,,30.0,1.0,29.0,21.0817,21.0817,0.004179,0.077386,0.965,restarts=16
RND4_2,4,12,qaoa_qiskit,1.0,4.0,True,True,1,0.0,1.0,1.0,0.0,24.5072,24.5072,0.004022,0.021453,0.424,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,2.0,4.0,True,True,1,0.0,1.0,1.0,0.0,22.9006,22.9006,0.006746,0.040259,0.661,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,3.0,4.0,True,True,1,0.0,1.0,1.0,0.0,48.1103,48.1103,8.3e-05,0.013275,0.862,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit,4.0,4.0,True,True,1,0.0,1.0,1.0,0.0,55.6719,55.6719,0.00034,0.007051,1.039,"noiseless,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,1.0,4.0,True,True,1,0.0,1.0,1.0,0.0,24.5995,24.5995,0.005005,0.023682,0.414,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,2.0,4.0,True,True,1,0.0,1.0,1.0,0.0,22.9833,22.9833,0.00708,0.039062,0.618,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,3.0,4.0,True,True,1,0.0,1.0,1.0,0.0,48.4835,48.4835,0.000122,0.012695,0.804,"noisy,shots=8192"
RND4_2,4,12,qaoa_qiskit_noisy,4.0,4.0,True,True,1,0.0,1.0,1.0,0.0,55.3761,55.3761,0.000122,0.005859,1.063,"noisy,shots=8192"
